"num_round","Leader_P","Follower_P","Leader_Q","Follower_Q","Leader_R","Follower_R"
NA,NA,NA,NA,NA,NA,NA
3,74.5223799051035,67.4849309064477,586.343886468325,130.840675638608,-1.12343515311943e+41,-9.57629775062929e+40
4,63.8375152450646,56.8026323045179,514.036989023554,110.184086568628,-2.57140359896208e+36,-2.10837034708137e+36
5,53.1334795589624,46.1019700396818,441.743894717547,91.3738740024789,-5.77386486057007e+31,-4.57661854097865e+31
28.0000001,28.0000001,28.0000001,28.0000001,28.0000001,28.0000001,28.0000001
1,95.8507831534596,88.0014193683789,730.987436129509,174.71045979801,-2.05757582065919e+50,-2.26934523980445e+50
2,85.1924577725828,77.3449051393324,658.66143040374,151.576786337921,-4.83619661205136e+45,-5.14081348990246e+45
3,74.5223799051035,66.6770717060499,586.343886468325,130.874790967244,-1.12343515311943e+41,-1.15965720252806e+41
4,63.8375152450646,55.9950611638379,514.036989023554,110.130738974437,-2.57140359896208e+36,-2.55165047076708e+36
5,53.1334795589624,45.2947763543755,441.743894717547,92.5135381131501,-5.77386486057007e+31,-5.61174785471754e+31
29.0000001,29.0000001,29.0000001,29.0000001,29.0000001,29.0000001,29.0000001
1,95.8507831534596,87.1931466013724,730.987436129509,173.131399632826,-2.05757582065919e+50,-2.72195298485856e+50
2,85.1924577725828,76.5368152508467,658.66143040374,152.346898163021,-4.83619661205136e+45,-6.25457881276245e+45
3,74.5223799051035,65.869207944466,586.343886468325,131.192102360742,-1.12343515311943e+41,-1.40733834945432e+41
4,63.8375152450646,55.1874841556745,514.036989023554,110.474791202249,-2.57140359896208e+36,-3.09926290595535e+36
5,53.1334795589624,44.4875748427959,441.743894717547,92.7032796881357,-5.77386486057007e+31,-6.81013102004647e+31
30.0000001,30.0000001,30.0000001,30.0000001,30.0000001,30.0000001,30.0000001
1,95.8507831534596,86.3848708625097,730.987436129509,173.453447868662,-2.05757582065919e+50,-3.3007285573925e+50
2,85.1924577725828,75.7287217293527,658.66143040374,150.837080118638,-4.83619661205136e+45,-7.49612160672876e+45
3,74.5223799051035,65.0613396410654,586.343886468325,131.08436875258,-1.12343515311943e+41,-1.7023834277298e+41
